sample	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio
R11.Test115	270	1	29819	2	99.7191	192	70	26.4198
R11.Test32	15483	1	29816	2	99.7091	194	90	0.2281
R11.Test148	3185	1	29820	2	99.7224	141	62	1.4164
R11.Test141	807	1	29890	2	99.9565	146	56	8.2477
R11.Test1	1315	1	29854	2	99.8361	186	56	6.5398
R11.Test138	2147	1	29815	2	99.7057	204	70	3.4817
R11.Test58	581	5	29775	10	99.5719	165	58	12.8156
R11.Test35	930	1	29858	2	99.8495	154	56	8.5421
R11.Test85	347	1	29770	2	99.5552	153	73	18.4358
R11.Test133	395	1	29825	2	99.7392	190	70	14.0453
R11.Test182	2259	2	29875	4	99.9064	155	56	3.4673
R11.Test110	276	1	29855	2	99.8395	187	70	23.0151
R11.Test101	5285	1	29860	2	99.8562	192	58	1.2908
R11.Test73	1847	1	29803	2	99.6656	190	70	3.9551
R11.Test134	531	1	29877	2	99.9131	113	53	14.3113
R11.Test98	400	1	29882	2	99.9298	130	53	19.9213
R11.Test3	939	1	29827	2	99.7458	179	58	7.4613
R11.Test187	2390	2	29814	4	99.7024	106	53	3.2889
R11.Test200	823	2	29828	4	99.7492	173	61	9.6832
R11.Test42	478	1	29864	2	99.8696	155	56	16.0527
R11.Test28	1514	1	29816	2	99.7091	198	90	5.3009
R11.Test15	2494	1	29819	2	99.7191	187	64	2.9981
R11.Test62	134	1	29817	2	99.7124	147	56	44.3783
R11.Test191	1757	1	29817	2	99.7124	192	70	5.0284
R11.Test186	1324	1	29867	2	99.8796	192	70	6.6904
R11.Test160	1282	2	29865	4	99.8729	155	56	6.3048
R11.Test129	2175	1	29875	2	99.9064	155	56	3.7299
R11.Test8	2561	2	29843	4	99.7994	196	70	2.3858
R11.Test37	164	3	29771	6	99.5586	161	56	40.5053
R11.Test168	1522	1	29858	2	99.8495	155	56	4.8849
R11.Test114	1123	2	29824	4	99.7358	152	56	6.3789
R11.Test52	1245	3	29836	6	99.7759	133	55	4.1771
R11.Test163	8759	1	29865	2	99.8729	198	70	0.8270
R11.Test195	95	1	29830	2	99.7559	195	70	53.5071
R11.Test87	193	1	29816	2	99.7091	196	73	26.9658
R11.Test76	10874	1	29865	2	99.8729	133	56	0.2685
R11.Test122	507	1	29803	2	99.6656	191	70	15.7433
R11.Test164	5917	5	29786	10	99.6087	169	56	1.2697
R11.Test48	149	3	29771	14	99.5586	160	56	41.3887
R11.Test17	2024	2	29839	8	99.7860	130	61	3.5092
R11.Test22	217	2	29798	4	99.6489	190	70	28.7412
R11.Test145	1383	1	29840	2	99.7893	128	56	5.2000
R11.Test118	388	1	29867	2	99.8796	192	70	16.0556
R11.Test92	2979	3	29755	6	99.5051	107	53	1.9449
R11.Test127	3253	1	29858	2	99.8495	200	70	1.9770
R11.Test189	2839	1	29828	2	99.7492	154	59	1.4749
R11.Test71	416	1	29855	2	99.8395	129	64	13.6081
R11.Test105	10026	1	29867	2	99.8796	149	56	0.5092
R11.Test68	185	4	29775	8	99.5719	170	70	29.0066
R11.Test130	98	1	29816	2	99.7091	190	70	42.2014
R11.Test113	1702	1	29629	2	99.0837	190	44	5.2491
R11.Test126	1523	2	29847	4	99.8127	152	56	4.7069
R11.Test81	12003	1	29856	2	99.8428	182	70	0.4207
R11.Test90	399	1	29824	2	99.7358	200	61	17.8515
R11.Test107	7159	1	29855	2	99.8395	132	59	0.7584
R11.Test150	5293	1	29858	2	99.8495	126	53	0.9776
R11.Test146	2645	1	29818	2	99.7157	157	56	2.2889
R11.Test59	1294	1	29836	2	99.7759	166	62	4.2735
R11.Test20	793	3	29791	6	99.6255	152	62	10.2091
R11.Test16	399	1	29875	2	99.9064	157	56	18.1593
R11.Test24	434	1	29866	2	99.8763	172	56	16.9214
R11.Test174	1419	1	29877	2	99.9131	165	56	6.2897
R11.Test106	277	1	29828	2	99.7492	200	70	23.0923
R11.Test147	3059	1	29843	2	99.7994	196	70	1.9920
R11.Test192	1253	5	29760	10	99.5218	160	56	4.4055
R11.Test94	3737	1	29818	2	99.7157	155	56	1.5301
R11.Test31	6125	2	29809	4	99.6857	165	56	1.0650
R11.Test125	1371	1	29858	2	99.8495	161	56	5.3891
R11.Test173	3619	1	29883	2	99.9331	142	56	1.8460
R11.Test29	361	1	29824	2	99.7358	155	56	21.6356
R11.Test50	877	1	29830	2	99.7559	142	59	8.2190
R11.Test142	1578	1	29824	2	99.7358	155	56	5.7568
R11.Test99	145	2	29771	4	99.5586	152	56	37.3582
R11.Test197	11950	1	29824	2	99.7358	155	56	0.2580
R11.Test86	1009	2	29827	4	99.7458	166	56	6.9300
R11.Test77	12395	1	29820	2	99.7224	184	56	0.2559
R11.Test36	13657	1	29827	2	99.7458	168	64	0.2503
R11.Test178	1229	1	29813	2	99.6990	139	59	6.5270
R11.Test102	9155	2	29868	4	99.8830	145	53	0.5333
R11.Test54	451	2	29770	4	99.5552	190	68	12.8015
R11.Test181	3110	2	29828	4	99.7492	165	56	2.0007
R11.Test11	10748	1	29821	2	99.7258	194	70	0.4876
R11.Test196	1372	1	29844	2	99.8027	126	53	5.0469
R11.Test40	843	1	29847	2	99.8127	130	53	10.0829
R11.Test64	290	2	29796	8	99.6422	161	56	37.0113
R11.Test170	1813	1	29629	2	99.0837	186	41	4.9702
R11.Test149	1916	1	29859	2	99.8529	151	56	3.4352
R11.Test7	4588	1	29839	2	99.7860	198	70	1.5756
R11.Test109	1317	2	29802	4	99.6622	138	53	5.2998
R11.Test13	3588	2	29883	4	99.9331	150	56	1.8328
R11.Test185	336	1	29821	2	99.7258	192	70	22.9720
R11.Test60	69	1	29828	2	99.7492	105	53	36.4903
R11.Test44	476	1	29828	2	99.7492	198	70	17.7963
R11.Test154	1438	1	29885	2	99.9398	153	56	5.6036
R11.Test75	4198	1	29860	2	99.8562	172	56	1.6361
R11.Test49	3596	1	29826	2	99.7425	194	73	1.9090
R11.Test153	627	2	29858	4	99.8495	155	56	13.2907
R11.Test83	907	1	29860	2	99.8562	179	64	7.2401
R11.Test69	3928	1	29858	2	99.8495	155	56	1.4795
R11.Test33	3990	1	29771	2	99.5586	165	56	1.7059
R11.Test121	2790	2	29842	4	99.7960	164	58	1.5237
R11.Test199	1503	1	29859	2	99.8529	157	56	3.7587
R11.Test158	2581	1	29901	1	99.9933	152	57	1.5503
R11.Test56	3155	2	29832	4	99.7626	136	56	2.1004
R11.Test21	4254	1	29830	2	99.7559	136	53	1.5577
R11.Test151	3288	1	29865	2	99.8729	198	70	1.9591
R11.Test80	1294	1	29824	2	99.7358	200	70	6.2378
R11.Test91	2415	1	29827	2	99.7458	155	56	3.7239
R11.Test34	371	3	29830	6	99.7559	161	53	21.0487
R11.Test128	2582	1	29867	2	99.8796	192	70	1.5809
R11.Test117	4799	3	29770	12	99.5552	161	58	1.8755
R11.Test72	759	2	29820	4	99.7224	129	53	12.1302
R11.Test162	515	1	29884	2	99.9365	152	56	12.4362
R11.Test30	4695	1	29867	2	99.8796	192	70	1.4527
R11.Test84	5832	2	29785	4	99.6054	125	62	1.2711
R11.Test19	1278	1	29893	2	99.9666	159	56	5.8357
R11.Test116	1313	1	29867	2	99.8796	192	70	4.2212
R11.Test123	1185	2	29834	8	99.7693	129	64	6.5877
R11.Test89	2653	1	29874	2	99.9030	158	56	2.7241
R11.Test167	8508	3	29826	6	99.7425	166	58	0.5447
R11.Test175	4255	1	29817	2	99.7124	198	73	1.4750
R11.Test96	552	1	29871	2	99.8930	136	59	14.2820
R11.Test43	1979	2	29813	4	99.6990	191	61	4.1457
R11.Test14	889	1	29844	2	99.8027	157	56	9.7929
R11.Test26	11085	2	29873	4	99.8997	149	56	0.2663
R11.Test51	1848	1	29897	1	99.9799	150	58	3.7052
R11.Test124	130	1	29821	2	99.7258	194	70	41.5817
R11.Test166	558	1	29818	2	99.7157	127	58	13.4461
R11.Test10	2667	1	29856	2	99.8428	159	56	2.5708
R11.Test139	11940	1	29859	2	99.8529	167	58	0.2634
R11.Test63	311	1	29770	2	99.5552	200	70	22.7425
R11.Test112	1172	2	29818	4	99.7157	192	70	4.6488
R11.Test180	7390	2	29865	4	99.8729	155	56	0.8898
R11.Test39	1734	1	29886	2	99.9431	195	70	3.4756
R11.Test188	896	1	29870	2	99.8896	192	70	9.2325
R11.Test53	677	3	29844	6	99.8027	130	56	14.1770
R11.Test171	1147	1	29828	2	99.7492	198	70	8.1352
R11.Test41	440	1	29818	2	99.7157	117	58	18.2954
R11.Test132	2797	1	29827	2	99.7458	129	56	1.4440
R11.Test61	3204	1	29817	2	99.7124	155	56	2.3212
R11.Test183	1788	1	29871	2	99.8930	136	59	4.4820
R11.Test119	2190	1	29869	2	99.8863	190	70	3.5108
R11.Test78	2523	2	29853	4	99.8328	138	56	2.6079
R11.Test137	2167	1	29820	2	99.7224	173	56	2.5845
R11.Test46	2411	2	29875	4	99.9064	155	56	2.3770
R11.Test184	1109	1	29822	2	99.7291	130	64	6.2057
R11.Test93	2242	1	29862	2	99.8629	200	70	2.5770
R11.Test23	485	1	29883	2	99.9331	194	70	16.9254
R11.Test155	702	1	29894	2	99.9699	153	56	8.1450
R11.Test136	9784	1	29817	2	99.7124	155	56	0.5078
R11.Test169	3148	1	29820	2	99.7224	127	59	2.0662
R11.Test120	1911	1	29846	2	99.8094	136	59	3.7694
R11.Test66	2987	1	29770	2	99.5552	200	70	1.4729
