sample	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio
RL12.Test143	7804	36	21816	72	72.9559	87	18	0.7004
RL12.Test53	11409	43	23112	86	77.2899	146	58	0.2065
RL12.Test95	2563	41	24437	84	81.7209	91	30	1.8660
RL12.Test48	387	15	29499	30	98.6490	168	56	14.4168
RL12.Test11	1870	5	29510	10	98.6858	119	53	3.6401
RL12.Test173	822	4	29702	8	99.3278	148	53	9.1951
RL12.Test197	358	18	29336	36	98.1039	129	59	21.5549
RL12.Test3	6544	43	27381	86	91.5661	120	27	1.0928
RL12.Test57	14681	18	29378	36	98.2443	125	30	0.3791
RL12.Test144	539	13	29169	26	97.5454	136	59	15.4582
RL12.Test36	1124	14	29779	28	99.5853	146	56	7.4626
RL12.Test32	11466	29	28588	58	95.6024	102	53	0.2551
RL12.Test41	5404	29	27989	58	93.5993	135	56	1.2297
RL12.Test18	513	19	29332	38	98.0905	137	53	15.3562
RL12.Test79	863	39	25115	78	83.9882	105	59	8.7568
RL12.Test133	7234	35	27093	70	90.6029	108	65	0.9786
RL12.Test187	1405	40	27186	82	90.9140	135	56	4.5561
RL12.Test54	9661	24	7669	48	25.6463	42	26	0.1312
RL12.Test49	1168	16	29618	32	99.0469	137	53	5.4682
RL12.Test174	7769	36	22989	72	76.8786	110	44	0.4374
RL12.Test155	335	43	23466	86	78.4737	134	56	22.9999
RL12.Test71	789	23	5523	46	18.4697	28	18	2.3107
RL12.Test151	11505	39	25465	78	85.1587	137	47	0.2263
RL12.Test81	157	27	28830	54	96.4117	160	56	32.1650
RL12.Test130	1417	24	29178	48	97.5755	135	56	5.9316
RL12.Test196	1672	49	21084	98	70.5080	71	44	3.9354
RL12.Test199	3705	30	28162	60	94.1778	109	56	1.5881
RL12.Test67	838	24	29786	50	99.6087	157	56	10.0906
RL12.Test96	6099	28	10421	56	34.8493	48	18	0.4334
RL12.Test9	2619	42	19494	84	65.1908	78	55	2.1964
RL12.Test27	6695	6	29783	12	99.5987	140	56	0.9978
RL12.Test92	458	48	20108	96	67.2441	112	47	10.5472
RL12.Test119	358	39	26339	78	88.0815	119	53	20.9619
RL12.Test89	977	39	25838	78	86.4060	119	58	8.5823
RL12.Test116	1853	25	28680	50	95.9101	145	56	4.9838
RL12.Test64	14431	49	21925	98	73.3204	118	44	0.1744
RL12.Test24	903	21	29632	42	99.0937	123	62	10.0484
RL12.Test125	1213	25	28720	50	96.0439	156	56	6.9377
RL12.Test140	718	19	29272	38	97.8898	137	56	11.1062
RL12.Test108	241	20	28195	40	94.2882	153	56	20.2514
RL12.Test165	1554	42	14992	84	50.1354	73	12	3.0048
RL12.Test121	1825	40	18097	80	60.5190	92	44	3.1603
RL12.Test189	1061	28	11018	56	36.8458	33	35	3.2500
RL12.Test186	12639	35	28192	70	94.2782	105	56	0.2459
RL12.Test161	1173	25	29525	50	98.7359	114	53	5.6067
RL12.Test170	12740	35	26984	70	90.2384	119	53	0.2311
RL12.Test63	1478	8	29657	16	99.1773	152	56	5.5616
RL12.Test35	448	46	24675	92	82.5168	151	47	16.1529
RL12.Test23	841	5	29864	10	99.8696	157	56	9.6208
RL12.Test102	2741	7	29765	14	99.5385	151	56	3.1950
RL12.Test88	2324	41	25931	82	86.7171	118	56	3.4047
RL12.Test178	1567	7	29664	14	99.2007	143	53	5.5001
RL12.Test72	976	30	27642	60	92.4389	118	53	8.5323
RL12.Test7	558	42	24531	84	82.0352	121	56	12.3719
RL12.Test76	8837	39	13830	78	46.2495	67	9	0.2487
RL12.Test142	477	34	17176	68	57.4391	86	53	9.4497
RL12.Test39	5182	44	23260	88	77.7848	100	36	1.0709
RL12.Test148	3375	22	29482	44	98.5921	121	53	2.1615
RL12.Test100	2639	37	25631	74	85.7138	130	56	1.9778
RL12.Test42	5648	4	29755	8	99.5051	155	53	1.4781
RL12.Test172	1876	18	5545	38	18.5433	31	9	0.6289
RL12.Test31	901	24	28047	48	93.7933	115	56	8.6839
RL12.Test4	213	45	22945	90	76.7314	106	47	30.6601
RL12.Test46	697	50	25245	100	84.4230	124	56	11.8383
RL12.Test38	4479	31	27945	62	93.4522	137	47	1.7197
RL12.Test12	2562	21	28350	42	94.8065	111	47	3.1079
RL12.Test16	5659	5	29856	10	99.8428	126	59	1.2980
RL12.Test1	876	42	19486	84	65.1640	88	47	6.7987
RL12.Test60	182	15	29620	30	99.0536	125	53	36.6962
RL12.Test20	2894	41	23621	82	78.9921	94	53	2.6114
RL12.Test85	2450	40	19347	80	64.6992	110	50	2.3209
RL12.Test132	829	40	25123	80	84.0150	107	45	7.7125
RL12.Test167	1034	12	29472	24	98.5587	146	56	8.4838
RL12.Test127	12043	43	17480	88	58.4557	58	44	0.1515
RL12.Test138	11379	44	26184	88	87.5631	117	56	0.3932
RL12.Test159	2533	41	22902	82	76.5876	115	56	2.5487
RL12.Test156	8417	13	29668	26	99.2141	130	53	0.5504
