sample	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio
RL10.Test64	1035	17	29331	34	98.0871	160	56	6.8286
RL10.Test19	647	38	25403	78	84.9513	109	62	10.7690
RL10.Test170	537	10	29784	20	99.6020	134	56	12.6235
RL10.Test10	3747	11	29697	22	99.3111	127	56	1.7258
RL10.Test96	5367	17	29671	34	99.2242	146	62	1.2920
RL10.Test179	6687	40	25947	80	86.7706	109	56	1.0134
RL10.Test197	7431	13	29027	26	97.0705	105	62	1.0256
RL10.Test107	1822	40	22566	80	75.4640	119	47	3.4623
RL10.Test111	1888	57	24026	114	80.3465	82	59	3.2576
RL10.Test82	1845	35	27517	70	92.0209	117	56	3.5996
RL10.Test48	1132	13	29804	26	99.6689	162	56	8.0761
RL10.Test177	446	27	12000	54	40.1298	68	44	8.5940
RL10.Test45	3345	19	28188	38	94.2648	125	56	2.3015
RL10.Test1	12310	32	28312	64	94.6795	154	56	0.2488
RL10.Test147	7585	38	14899	76	49.8244	72	33	0.5203
RL10.Test9	246	44	20153	88	67.3946	100	56	19.5041
RL10.Test113	136	8	29556	16	98.8396	123	53	34.3439
RL10.Test137	150	28	10431	56	34.8828	38	18	22.4972
RL10.Test52	1115	34	27437	68	91.7533	107	53	6.2955
RL10.Test25	940	46	20547	92	68.7122	105	33	6.5028
RL10.Test167	742	36	28204	72	94.3183	140	30	10.3635
RL10.Test6	909	10	29793	20	99.6321	141	56	10.8405
RL10.Test28	2150	24	28907	48	96.6692	142	56	3.3797
RL10.Test153	664	34	28204	68	94.3183	145	56	12.0163
RL10.Test105	958	7	29864	14	99.8696	118	53	7.0905
RL10.Test70	2455	40	24522	80	82.0051	125	30	2.8812
RL10.Test122	1324	24	28529	48	95.4051	138	57	6.0262
RL10.Test108	312	42	25079	84	83.8678	112	53	16.9162
RL10.Test198	3439	44	23194	88	77.5641	103	50	1.5191
RL10.Test183	13220	48	20819	96	69.6218	86	35	0.1784
RL10.Test195	603	44	21185	90	70.8457	120	56	10.1642
RL10.Test79	750	40	25763	80	86.1552	109	56	7.9321
RL10.Test21	6257	26	9349	52	31.2644	49	18	0.3723
RL10.Test175	249	28	27342	56	91.4356	129	30	25.9437
RL10.Test77	1140	32	28166	64	94.1912	126	56	7.4515
RL10.Test178	1672	37	22743	74	76.0559	106	56	3.6089
RL10.Test181	1340	39	27386	78	91.5828	117	56	4.7003
RL10.Test145	8937	33	27945	66	93.4522	127	56	0.5106
RL10.Test74	692	35	26894	70	89.9375	144	56	11.4259
RL10.Test138	874	50	19572	100	65.4516	103	53	6.3916
RL10.Test151	369	33	27157	66	90.8170	123	56	20.7072
RL10.Test73	392	30	27623	60	92.3753	152	56	18.6195
RL10.Test148	1280	34	26227	68	87.7069	116	56	4.7975
RL10.Test135	97	42	25122	84	84.0116	112	30	63.0084
RL10.Test3	127	12	29026	24	97.0672	162	56	36.9375
RL10.Test165	2315	24	29133	48	97.4250	132	59	2.4087
RL10.Test76	164	50	23991	100	80.2294	71	33	41.9491
RL10.Test41	1346	16	4246	32	14.1992	17	9	0.7564
RL10.Test168	1061	22	28950	46	96.8130	152	56	7.3349
RL10.Test5	431	34	28241	68	94.4420	157	53	14.8996
RL10.Test191	284	42	27082	84	90.5662	89	62	29.8549
RL10.Test126	1272	11	29601	22	98.9901	143	56	7.3596
RL10.Test92	2597	41	22526	82	75.3302	97	44	1.9627
RL10.Test117	911	14	29708	28	99.3479	134	53	9.4140
RL10.Test143	656	28	9423	56	31.5119	37	18	3.8357
RL10.Test133	881	41	22834	82	76.3602	129	53	6.9420
RL10.Test101	1331	24	28178	48	94.2313	164	56	4.8259
RL10.Test62	9291	28	12645	56	42.2867	59	35	0.2188
RL10.Test163	862	12	3753	24	12.5506	25	9	1.2932
RL10.Test171	2886	51	23111	102	77.2866	106	56	1.6658
RL10.Test131	1361	22	28960	44	96.8465	106	33	5.8659
RL10.Test75	1228	33	26364	66	88.1651	137	54	6.4240
RL10.Test103	3910	39	24947	78	83.4264	80	47	1.4188
RL10.Test129	2076	44	24153	88	80.7712	124	30	2.1765
RL10.Test155	715	8	29606	16	99.0068	117	33	9.6176
RL10.Test8	162	41	24036	82	80.3799	114	47	28.8086
RL10.Test141	2721	38	17776	76	59.4455	88	12	1.1850
RL10.Test158	4309	38	18358	76	61.3918	85	50	0.9465
RL10.Test120	1877	8	2007	16	6.7117	17	18	0.3452
RL10.Test188	332	16	5232	32	17.4966	25	35	4.1843
RL10.Test185	6579	36	24324	72	81.3430	106	62	0.9200
RL10.Test78	1230	18	28680	36	95.9101	138	53	7.2890
RL10.Test193	1188	34	27681	68	92.5693	135	56	6.4689
RL10.Test173	7434	23	28430	46	95.0741	140	62	0.9061
RL10.Test161	2619	14	29753	28	99.4984	139	53	2.2434
RL10.Test12	275	44	24522	88	82.0051	116	33	26.9842
RL10.Test115	1901	35	26703	70	89.2987	79	18	3.3460
RL10.Test71	1020	23	28989	46	96.9435	125	53	8.4713
RL10.Test46	13136	7	1872	14	6.2602	14	9	0.0153
RL10.Test32	10666	39	19219	78	64.2711	77	18	0.3205
RL10.Test118	5266	34	26057	68	87.1384	111	59	1.1803
RL10.Test200	495	30	28420	60	95.0406	131	53	15.9017
RL10.Test20	1892	46	17361	92	58.0577	93	47	2.7523
RL10.Test44	2131	11	29508	22	98.6791	118	56	3.5709
RL10.Test43	1225	23	28655	46	95.8265	146	56	6.7550
RL10.Test29	2328	24	9473	48	31.6791	48	35	0.7766
RL10.Test124	1453	45	26323	90	88.0280	97	50	4.6587
RL10.Test187	2926	35	27311	70	91.3320	141	56	1.9541
RL10.Test26	1761	39	25770	78	86.1786	96	47	3.5692
RL10.Test47	1697	29	28663	58	95.8533	137	57	4.8797
RL10.Test157	2073	25	28994	50	96.9602	113	56	3.4360
RL10.Test24	312	21	7130	42	23.8438	51	44	7.8329
RL10.Test23	11719	44	24693	88	82.5770	104	47	0.2155
RL10.Test189	8252	19	29696	38	99.3078	127	59	0.5568
RL10.Test192	2116	30	25048	60	83.7642	92	53	3.5644
RL10.Test150	6524	7	29694	14	99.3011	157	56	1.1132
RL10.Test180	2398	32	26032	64	87.0548	120	47	3.2281
RL10.Test31	862	43	20468	86	68.4480	102	44	7.1327
RL10.Test128	436	39	14923	78	49.9047	67	39	9.2997
RL10.Test72	20262	53	20215	106	67.6019	109	47	0.1223
RL10.Test102	11718	24	28719	48	96.0405	105	56	0.2556
RL10.Test125	9127	44	25471	88	85.1787	125	21	0.4634
RL10.Test159	12524	38	17734	76	59.3051	78	56	0.1539
RL10.Test114	333	47	20427	94	68.3109	105	47	19.2919
RL10.Test18	2739	26	28433	52	95.0841	121	56	2.7469
RL10.Test15	6112	40	27431	80	91.7333	140	62	1.1236
RL10.Test172	1149	16	29485	32	98.6021	135	56	5.3626
RL10.Test4	2596	43	15410	86	51.5333	65	35	1.9217
RL10.Test132	12467	37	27083	74	90.5695	136	57	0.2349
RL10.Test95	453	41	18577	82	62.1242	100	47	9.5315
RL10.Test142	522	48	21395	96	71.5480	91	56	11.2156
RL10.Test186	8997	35	28265	70	94.5223	147	56	0.5136
RL10.Test98	855	48	23195	96	77.5675	124	18	6.2086
RL10.Test156	1438	35	25950	72	86.7806	141	56	5.5669
RL10.Test68	1143	36	25249	72	84.4363	115	53	6.7088
RL10.Test162	2271	54	21190	110	70.8625	117	59	1.8253
RL10.Test2	1288	38	16909	76	56.5462	82	47	3.2784
RL10.Test65	180	37	27132	74	90.7334	121	30	42.0831
RL10.Test80	12247	29	28660	58	95.8432	141	56	0.2521
RL10.Test91	1729	47	25994	96	86.9277	100	56	3.9295
RL10.Test127	1170	26	27504	52	91.9774	123	59	7.4284
RL10.Test53	12009	43	23639	86	79.0523	114	53	0.2081
RL10.Test116	4991	33	24327	66	81.3530	144	56	1.1279
RL10.Test89	2564	42	18471	84	61.7697	79	38	1.9375
RL10.Test54	3210	35	26575	70	88.8707	115	56	1.9532
RL10.Test87	502	41	24789	82	82.8980	112	47	14.0560
RL10.Test56	881	36	22744	72	76.0593	123	53	8.0484
RL10.Test61	139	51	27066	102	90.5127	143	56	33.5029
RL10.Test50	8373	38	17377	76	58.1112	80	44	0.3187
RL10.Test110	1704	21	29021	42	97.0505	99	56	5.1966
RL10.Test38	2187	12	29847	24	99.8127	136	53	3.3289
RL10.Test84	8231	42	15380	84	51.4330	59	53	0.2859
RL10.Test35	1662	41	24289	82	81.2260	95	53	4.4670
RL10.Test59	273	45	21708	90	72.5947	103	47	25.7053
RL10.Test119	1637	18	29027	36	97.0705	142	56	4.2104
RL10.Test83	8182	20	28803	40	96.3214	161	56	0.5340
RL10.Test154	2099	34	24243	68	81.0721	121	56	2.1348
RL10.Test57	12019	43	25393	86	84.9179	115	53	0.2241
RL10.Test86	8853	39	11679	78	39.0563	36	21	0.2146
RL10.Test11	1853	43	19572	86	65.4516	45	41	2.6867
RL10.Test184	2917	41	26257	82	87.8072	65	59	2.1176
