sample	fragment_num	mapped_fragment_num	mapped_ref_bases	BreakPoint	cov	snp	indel	signal_ratio
RL9.Test12	11818	12	29554	24	98.8329	129	56	0.2608
RL9.Test37	276	36	25665	72	85.8275	145	21	25.3948
RL9.Test8	561	16	6641	34	22.2085	34	35	3.0728
RL9.Test36	1059	27	26786	54	89.5763	129	56	7.9099
RL9.Test75	403	49	25445	98	85.0918	95	53	20.1239
RL9.Test76	1152	43	20607	86	68.9128	93	53	5.1245
RL9.Test2	3343	32	11575	64	38.7085	71	44	0.7476
RL9.Test127	938	24	26548	48	88.7804	151	56	7.9782
RL9.Test35	195	23	28848	46	96.4719	112	59	25.7052
RL9.Test120	235	35	25267	70	84.4965	75	60	21.3497
RL9.Test50	991	39	26186	78	87.5698	117	59	8.3104
RL9.Test140	588	34	27849	68	93.1311	120	56	15.7017
RL9.Test131	3007	29	28337	58	94.7631	141	56	2.6632
RL9.Test147	229	34	11464	68	38.3373	47	15	18.1647
RL9.Test115	2072	27	29277	54	97.9066	126	53	3.5377
RL9.Test166	1201	12	29385	24	98.2677	131	59	6.9656
RL9.Test52	12277	38	14501	76	48.4935	72	21	0.1269
RL9.Test156	2952	49	23147	98	77.4069	89	48	1.5861
RL9.Test100	1169	2	601	4	2.0098	0	0	0.1169
RL9.Test107	1105	7	29564	14	98.8663	136	56	6.1739
RL9.Test66	456	40	25130	80	84.0384	137	60	18.8747
RL9.Test65	794	21	6560	42	21.9376	42	18	2.2314
RL9.Test188	11479	15	3926	30	13.1291	13	26	0.0348
RL9.Test47	3646	23	28897	46	96.6358	121	53	2.2649
RL9.Test191	2579	14	29583	28	98.9299	98	59	2.7198
RL9.Test11	443	22	28719	44	96.0405	107	56	18.3523
RL9.Test54	9657	47	20683	94	69.1670	75	59	0.3562
RL9.Test93	498	32	10615	64	35.4981	58	35	7.7727
RL9.Test72	3636	10	3292	20	11.0089	23	9	0.2879
RL9.Test60	472	22	28742	46	96.1174	130	53	16.1544
RL9.Test167	123	14	4409	28	14.7443	31	18	9.4755
RL9.Test160	883	16	4694	32	15.6974	18	9	1.5867
RL9.Test150	9128	44	24950	88	83.4364	111	18	0.4465
RL9.Test32	231	50	22222	100	74.3136	91	15	30.7561
RL9.Test41	1108	16	29741	32	99.4582	148	53	8.1213
RL9.Test157	551	38	12276	76	41.0527	40	15	6.4912
RL9.Test17	954	44	21042	88	70.3675	83	44	6.6853
RL9.Test132	8856	30	14322	60	47.8949	73	44	0.2621
RL9.Test106	694	27	10539	54	35.2440	65	44	5.3905
RL9.Test74	914	43	23496	86	78.5741	133	47	8.1027
RL9.Test194	1565	21	29151	42	97.4852	145	56	4.2416
RL9.Test34	5379	24	27360	48	91.4958	96	59	1.1849
RL9.Test56	5180	34	25672	68	85.8509	131	61	1.1575
RL9.Test99	10847	35	24199	70	80.9250	96	27	0.2187
RL9.Test88	855	39	26062	78	87.1551	138	53	9.2482
RL9.Test64	985	17	29498	34	98.6456	152	56	8.4956
RL9.Test175	768	52	23591	104	78.8917	160	56	8.6019
RL9.Test126	284	5	1677	10	5.6081	12	9	2.0687
RL9.Test183	327	28	10718	56	35.8426	58	44	9.3095
RL9.Test55	2417	38	26161	76	87.4862	137	57	3.0292
RL9.Test28	190	38	27432	76	91.7366	84	9	38.4017
RL9.Test192	816	41	21192	82	70.8691	108	57	8.3097
RL9.Test189	2310	23	28805	46	96.3281	141	57	3.0339
RL9.Test30	1059	42	16025	84	53.5899	69	9	4.2351
RL9.Test70	949	35	25160	70	84.1387	115	56	5.8235
RL9.Test146	592	33	27479	66	91.8938	114	56	15.2132
RL9.Test134	2464	31	29239	62	97.7795	110	56	3.7763
RL9.Test169	8942	48	21114	96	70.6083	79	24	0.3857
RL9.Test128	70	7	1597	14	5.3406	5	9	2.0943
RL9.Test159	461	50	23084	100	77.1963	105	34	10.2040
RL9.Test174	1137	19	6168	38	20.6267	39	9	1.4748
RL9.Test148	220	19	29783	38	99.5987	134	59	30.6825
RL9.Test86	2518	39	12721	78	42.5409	60	12	0.9884
RL9.Test3	1352	42	27044	84	90.4391	121	54	4.5578
RL9.Test153	640	41	13649	82	45.6442	57	35	6.1349
RL9.Test58	2673	41	19428	82	64.9701	110	56	2.3231
RL9.Test25	524	33	25572	66	85.5165	104	53	15.0099
RL9.Test111	1425	27	28387	54	94.9303	129	53	6.1473
RL9.Test7	7538	39	27637	78	92.4222	78	30	0.9255
RL9.Test26	915	42	19653	84	65.7225	125	47	6.7860
RL9.Test135	1075	40	13732	80	45.9218	75	18	2.9242
RL9.Test19	1096	43	21103	86	70.5715	138	56	5.3976
RL9.Test163	7074	18	29220	36	97.7159	132	56	1.0259
RL9.Test85	761	39	18212	78	60.9036	96	18	6.2788
RL9.Test172	643	49	24215	98	80.9785	130	56	7.7100
RL9.Test6	981	5	29789	10	99.6188	125	53	8.3656
RL9.Test97	236	38	27219	76	91.0243	123	57	24.4037
RL9.Test180	17681	34	23732	68	79.3633	115	57	0.1732
RL9.Test187	11067	28	28050	56	93.8033	114	59	0.4566
RL9.Test108	790	19	29490	38	98.6189	119	59	10.1508
RL9.Test195	1845	28	28874	56	96.5589	111	27	3.6962
RL9.Test13	5819	36	25749	72	86.1084	162	62	1.1125
RL9.Test68	12895	23	28601	46	95.6459	132	63	0.3846
RL9.Test143	881	38	26395	76	88.2687	116	56	6.1192
RL9.Test91	2338	43	16247	86	54.3323	70	18	2.1254
RL9.Test24	6056	21	29496	42	98.6389	158	56	1.2346
RL9.Test43	970	3	1145	6	3.8290	8	35	0.3303
RL9.Test129	12123	34	14223	68	47.5638	62	44	0.1231
RL9.Test84	924	38	22047	76	73.7284	123	53	6.4660
RL9.Test168	126	22	29046	44	97.1341	139	27	46.4107
RL9.Test22	1104	39	18020	78	60.2615	84	12	3.8189
RL9.Test123	543	17	29302	34	97.9902	162	56	15.5049
RL9.Test186	12925	46	22256	92	74.4273	107	56	0.2955
RL9.Test112	1147	51	25359	102	84.8042	60	44	6.6124
RL9.Test82	1754	39	24512	78	81.9717	107	18	4.4312
RL9.Test149	592	29	11985	58	40.0796	87	18	6.2305
RL9.Test80	967	40	22515	80	75.2934	91	56	6.8462
RL9.Test103	8766	36	13625	72	45.5640	71	18	0.4228
RL9.Test49	2133	30	28350	60	94.8065	128	56	2.5035
RL9.Test171	1546	13	29759	26	99.5184	144	56	4.2891
RL9.Test20	493	27	27923	54	93.3786	135	30	16.4577
RL9.Test5	1515	26	8068	52	26.9806	27	47	1.6148
RL9.Test38	1157	42	18580	84	62.1342	77	53	4.4988
RL9.Test109	133	10	29812	20	99.6957	169	56	41.6518
RL9.Test114	1780	13	3708	26	12.4001	19	35	0.6426
RL9.Test78	1066	28	27749	56	92.7967	121	59	7.5179
RL9.Test142	733	48	19060	98	63.7394	84	44	7.8698
RL9.Test73	1671	12	29568	24	98.8797	134	53	4.4689
RL9.Test92	1369	28	28001	56	93.6394	138	59	6.0453
RL9.Test104	2096	34	27391	68	91.5995	92	56	3.0460
RL9.Test196	1220	32	29011	64	97.0170	154	53	6.4660
RL9.Test119	239	41	13972	82	46.7244	67	21	13.4713
RL9.Test33	448	27	26552	54	88.7938	149	47	16.2598
RL9.Test21	189	42	26874	86	89.8706	133	27	27.2927
RL9.Test161	10467	38	24330	76	81.3631	90	53	0.4026
RL9.Test94	218	43	23723	86	79.3332	122	56	24.3452
RL9.Test113	2487	17	29412	34	98.3580	119	33	2.7905
RL9.Test122	1061	22	28540	44	95.4419	119	56	5.9430
RL9.Test200	15954	10	29440	20	98.4517	140	56	0.3531
RL9.Test81	7936	44	27694	88	92.6128	81	56	0.8506
RL9.Test151	1340	44	24227	88	81.0186	105	53	5.7223
RL9.Test69	422	48	26181	96	87.5531	108	44	15.5199
RL9.Test79	145	36	15752	72	52.6770	67	18	30.5763
RL9.Test1	1802	25	28820	50	96.3783	108	50	4.1435
RL9.Test102	980	30	28837	60	96.4351	119	56	9.4383
RL9.Test39	712	28	8568	56	28.6526	43	18	3.6277
RL9.Test144	8205	35	21665	72	72.4509	120	56	0.3993
RL9.Test48	9803	31	25680	62	85.8777	111	56	0.4178
RL9.Test178	824	16	4720	32	15.7844	25	35	1.8823
RL9.Test90	592	20	29349	40	98.1473	153	56	15.9499
RL9.Test63	3292	20	8594	40	28.7396	38	44	0.5497
RL9.Test124	2332	40	18769	80	62.7663	132	56	2.2749
RL9.Test95	164	19	29742	38	99.4616	159	56	42.4378
RL9.Test18	466	33	25924	66	86.6936	129	53	12.8709
RL9.Test118	12190	49	26052	98	87.1217	34	0	0.2279
RL9.Test59	3307	8	29799	16	99.6522	138	53	2.1447
RL9.Test130	384	42	22481	84	75.1797	121	45	15.2173
RL9.Test96	479	45	22662	90	75.7850	68	18	10.5551
RL9.Test137	461	32	13027	64	43.5642	76	30	8.7405
RL9.Test141	58	17	5903	34	19.7405	36	35	29.4468
RL9.Test152	3296	38	16742	76	55.9877	95	47	1.1173
RL9.Test4	2377	35	27855	70	93.1512	89	24	2.3004
RL9.Test121	520	37	24108	74	80.6207	108	27	12.6837
RL9.Test162	349	26	29273	52	97.8932	160	56	17.9627
RL9.Test173	688	41	23370	82	78.1527	130	47	9.5646
RL9.Test185	226	26	26806	52	89.6432	155	56	31.2584
RL9.Test101	12459	29	28406	58	94.9938	115	18	0.2427
RL9.Test27	4895	43	16653	86	55.6901	65	44	1.0123
RL9.Test197	1222	48	19520	96	65.2777	70	33	3.5425
RL9.Test190	909	41	17614	82	58.9038	80	53	6.2209
RL9.Test87	163	18	4604	36	15.3964	2	0	10.5958
RL9.Test53	219	46	15122	92	50.5702	45	9	24.7495
RL9.Test164	2558	18	28833	36	96.4218	149	56	3.2639
RL9.Test154	2041	44	24496	88	81.9182	109	44	3.6592
RL9.Test179	417	36	21094	72	70.5414	102	57	15.4891
